-25.0,2.9180639956528944
-24.9,2.800826401502927
-24.8,2.684545237161618
-24.7,2.5698304869628243
-24.6,2.4572565611987596
-24.5,2.347352485764318
-24.4,2.2405935957244916
-24.3,2.137394927547767
-24.2,2.0381064371743394
-24.1,1.9430101012874692
-24.0,1.8523188901415903
-23.9,1.766177534924976
-23.8,1.6846649534673312
-23.7,1.6077981473245382
-23.6,1.5355373425949634
-23.5,1.4677921174302986
-23.4,1.4044282417319915
-23.3,1.3452749490513227
-23.2,1.2901323667871234
-23.1,1.2387788474678472
-23.0,1.1909779698660647
-22.9,1.146485012240664
-22.8,1.10505273920953
-22.7,1.0664363865526256
-22.6,1.0303977725158209
-22.5,0.9967085078637549
-22.4,0.9651523180900103
-22.3,0.9355265281293975
-22.2,0.9076427912112353
-22.1,0.8813271680633831
-22.0,0.8564196798165528
-21.9,0.8327734673494585
-21.8,0.8102536915294233
-21.7,0.7887363032832723
-21.6,0.7681068004594906
-21.5,0.7482590710818661
-21.4,0.7290944011398123
-21.3,0.7105207009580108
-21.2,0.6924519789608318
-21.1,0.6748080668138463
-21.0,0.6575145769206007
-20.9,0.640503053354748
-20.8,0.6237112615694439
-20.7,0.6070835514252065
-20.6,0.5905712226779622
-20.5,0.5741328222005212
-20.4,0.5577343076677181
-20.3,0.5413490226948404
-20.2,0.524957442676063
-20.1,0.5085466677903668
-20.0,0.492109658628888
-19.9,0.4756442293629492
-19.8,0.4591518320201386
-19.7,0.44263618204146404
-19.6,0.42610178877619775
-19.5,0.4095524640638815
-19.4,0.3929898869489513
-19.3,0.376412302563629
-19.2,0.35981342830298474
-19.1,0.3431816309148105
-19.0,0.32649942463345566
-18.9,0.30974332384189457
-18.8,0.29288406497834185
-18.7,0.27588719266149725
-18.6,0.25871398548791136
-18.5,0.24132267882407726
-18.4,0.22366992624322207
-18.3,0.20571242894749783
-18.2,0.18740865425972306
-18.1,0.1687205605009448
-18.0,0.1496152464522644
-17.9,0.1300664490146332
-17.8,0.11005582224659803
-17.7,0.08957394405891125
-17.6,0.06862101266402873
-17.5,0.04720721246357748
-17.4,0.025352747371024355
-17.3,0.003087557552599835
-17.2,-0.01954924778968614
-17.1,-0.04251019459240383
-17.0,-0.06574042672111285
-16.9,-0.08917880131549297
-16.799999999999997,-0.11275902689860759
-16.7,-0.13641077486092085
-16.6,-0.1600606993686405
-16.5,-0.18363330890787422
-16.4,-0.20705164404615115
-16.299999999999997,-0.23023772988827437
-16.2,-0.25311278731350795
-16.1,-0.2755972035129254
-16.0,-0.2976102786734059
-15.9,-0.3190697809689216
-15.799999999999999,-0.3398913554755848
-15.7,-0.3599878434878425
-15.6,-0.3792685763884103
-15.5,-0.39763871229850145
-15.399999999999999,-0.4149986839875142
-15.299999999999999,-0.43124382293773594
-15.2,-0.44626421722935644
-15.1,-0.459944850416597
-15.0,-0.4721660553609044
-14.899999999999999,-0.48280430176674966
-14.799999999999999,-0.4917333197276628
-14.7,-0.49882554479292884
-14.6,-0.503953853781037
-14.5,-0.5069935456339384
-14.399999999999999,-0.5078245087883293
-14.299999999999999,-0.5063335064806064
-14.2,-0.50241650459349
-14.1,-0.4959809634107985
-14.0,-0.48694801509730107
-13.899999999999999,-0.47525445279224265
-13.799999999999999,-0.4608544646386159
-13.7,-0.4437210564348595
-13.6,-0.4238471193162524
-13.5,-0.4012461132647518
-13.399999999999999,-0.37595235255343906
-13.299999999999999,-0.34802089467342506
-13.2,-0.3175270491022719
-13.1,-0.2845655357473687
-13.0,-0.24924933442427855
-12.899999999999999,-0.21170827582363896
-12.799999999999999,-0.1720874307435178
-12.7,-0.1305453577410204
-12.6,-0.08725226977570633
-12.5,-0.04238817802479208
-12.399999999999999,0.0038589338632578282
-12.299999999999999,0.05129485883227259
-12.2,0.0997208011801223
-12.1,0.14893486906255346
-12.0,0.19873340689063057
-11.899999999999999,0.24891215974191863
-11.799999999999999,0.2992672711930482
-11.7,0.3495961241171311
-11.6,0.39969804059942116
-11.5,0.44937486194946386
-11.399999999999999,0.4984314326952077
-11.299999999999999,0.546676013432196
-11.2,0.5939206465936936
-11.1,0.639981496845066
-11.0,0.6846791842237098
-10.899999999999999,0.7278391237512077
-10.799999999999999,0.7692918804851894
-10.7,0.8088735443107065
-10.6,0.8464261246246283
-10.5,0.8817979618119627
-10.399999999999999,0.9148441503311002
-10.299999999999999,0.9454269674831649
-10.2,0.9734163025763002
-10.1,0.998690083109131
-10.0,1.0211346975555449
-9.899999999999999,1.0406454179829436
-9.799999999999999,1.0571268296316627
-9.7,1.0704932782177372
-9.6,1.0806693485691687
-9.5,1.0875903897683776
-9.399999999999999,1.09120310182427
-9.299999999999999,1.0914661967255814
-9.2,1.0883511423741468
-9.1,1.081842991381921
-9.0,1.0719412882498245
-8.899999999999999,1.0586610384308626
-8.8,1.0420337117888259
-8.7,1.022108241713425
-8.599999999999998,0.9989519704563279
-8.5,0.9726514819662688
-8.399999999999999,0.9433132564630281
-8.3,0.9110640769568675
-8.2,0.8760511175093202
-8.099999999999998,0.8384416466689357
-8.0,0.7984222873963482
-7.899999999999999,0.7561977868556001
-7.800000000000001,0.7119892653682517
-7.699999999999999,0.6660319330253633
-7.599999999999998,0.6185722841261293
-7.5,0.5698648027739615
-7.399999999999999,0.5201682364965631
-7.300000000000001,0.4697415174870868
-7.199999999999999,0.4188394318132434
-7.099999999999998,0.36770815460491585
-7.0,0.31658078283555935
-6.899999999999999,0.2656730060713435
-6.800000000000001,0.21517905891487196
-6.699999999999999,0.16526809651271807
-6.599999999999998,0.11608112639109315
